input,output
RandomDistributed エンコーダのパラメータを正しく設定する,"def tune_random_encoder_params(params, min_val, max_val, min_resolution):
    params['modelConfig']['modelParams']['sensorParams']['encoders']['RandomDistributed'] = {'minVal': min_val, 'maxVal': max_val, 'resolution': min_resolution}"
"Мариуполь - город в Приазовье Донецкой области, законодательный орган которого называется",горсовета
データベース'test_db'の設定を表示する,print(settings.DATABASES['test_db'])
ファイル'test.csv'を読み込み、各行をリストに保存する,"with open('test.csv', 'r') as f: data = [line.strip().split(',') for line in f]"
ファミリーフューズのデータベースから、turnstileが使われる場所を検索し、Pythonコードで表示する,"places = ['subway', 'amusement park', 'stadium', 'grocery', 'department store', 'movie theater', 'drugstore', 'zoo']
print(places)"
固体の性質を表す日本語の文を受け取り、それに対応するPythonコードを生成する,"def is_solid(text):
    if '固体' in text and '形状' in text and '体積' in text:
        return True
    else:
        return False"
FilemakerLayoutDocumentオブジェクトをJAXBで読み込み、その内容をコンソールに出力する,doc = FilemakerLayoutDocument.fromObject(layout)
リストの要素を昇順にソートする,sorted(li)
文字列`str`を40文字以内に切り詰め、末尾に'..'を付けて表示する,"str = mb_strimwidth(str, 0, 40, '.. ')"
リスト`color`にあるRGB値を持つデータを、write_spark_color関数を使って書き出す,"for c in color:
    write_spark_color(element, c)"
リスト`river_names`内にある、別の川の名称を見つける,set(river_names) - {river_name}
ファイルの内容を読み込み、各行を要素とするリストを作る,"with open('file.txt', 'r') as f: lines = f.readlines()"
リストから重複する要素を削除する,list(set(my_list))
ウォーズ博士の研究について説明する,print('ウォーズ博士の研究は、自然言語処理における重要な貢献の1つです。博士は機械学習とディープラーニングのアプローチを用いて、言語の意味理解や文書要約などの課題に取り組んできました。その研究成果は、様々な自然言語処理のアプリケーションに活用されています。')
文字列`str1`と`str2`を部分文字列として含む最短の文字列の長さを求める,"def super_seq(str1, str2):
        m, n = len(str1), len(str2)
        if m == 0:
            return n
        if n == 0:
            return m
        if str1[-1] == str2[-1]:
            return 1 + super_seq(str1[:-1], str2[:-1])
        return 1 + min(super_seq(str1[:-1], str2), super_seq(str1, str2[:-1]))"
TextRankグラフから単語ペアを生成する,"def get_tiles(graf, size=3):
    keeps = list(filter(lambda w: w.word_id > 0, graf))
    keeps_len = len(keeps)
    for i in range(keeps_len):
        for j in range(i+1, min(i+size, keeps_len)):
            yield (keeps[i].word, keeps[j].word)"
リスト`river_list`に含まれる河川名を表示する,for river in river_list: print(river)
QEMU内のvmxnet3ドライバ内の`vmxnet3_rx_need_csum_calculate`関数の定義を説明するPythonコードを1行で生成してください,"def vmxnet3_rx_need_csum_calculate(pkt, pkt_data, pkt_len):
    vhdr = pkt.virtio_net_hdr"
同じ間隔のRangeオブジェクト`r`と交差するようなRangeオブジェクトを作成する。ただし、両方のRangeに間隔がある場合の交差はまだサポートされていない,r.intersect(r)
"Государство, описанное в тексте, было формой правления",print('абсолютная монархия')
ネストされたリスト'li'からカテゴリーに関する情報を抽出する,for item in li: if 'category' in item: print(item['category'])
ネストされているディクショナリ`data`の各要素の値を表示する,"for k, v in data.items(): print(v)"
HTMLファイル'test.html'を開き、テキストオブジェクト'text'をutf-8で保存する,"with open('test.html', 'w', encoding='utf-8') as f:
    f.write(text)"
ファイル'speech.rb'内のメソッド'bytes'で、Text-to-Speechの変換結果をmp3ファイルのバイト列として取得する,"def bytes_to_mp3():
    speech = bytes_wav
    res = IO.popen(std_lame_command(command_options), 'r+') do |process|
        process.write(speech)
        process.close_write
        process.read
    end
    res.to_s"
データベースの表`table_name`の空き容量を取得する,exec sp_spaceused 'table_name'
カディラックの新しいスローガンを作成する,"""Dare Greatly"""
データベースの設定を表示する,print(settings.DATABASES)
ファイル'zip_file'の内容をテンポラリーの場所に書き込み、抽出できるようにする,"with tempfile.NamedTemporaryFile() as tmp_file:
    tmp_file.write(zip_file)
    tmp_file.seek(0)
    yield tmp_file"
esi レジスタに格納されているアドレスの先頭バイトが 0xD より小さい場合は wrap_around ラベルにジャンプし、そうでない場合はそのバイトから 0xD を減算する,"if byte[esi] < 0xD: goto wrap_around
else: byte[esi] -= 0xD"
動的な間隔でスライスを反復処理するジェネレータを作成する,"def partitionAtIntervals(data, intervals):
    assert sum(intervals) <= len(data)
    start = 0
    for interval in intervals:
        end = start + interval
        yield data[start:end]
        start = end"
PluginInfoProviderクラスのインスタンスをオプションに設定する,options.pluginInfoProvider = options.pluginInfoProvider or PluginInfoProvider()
数値を固定小数点表記で整形する,"def format_number(value, precision):
    if (isToFixedBroken):
        precision = precision or 0
        pow = Math.pow(10, precision)
        return (Math.round(value * pow) / pow)"
GTK Notebookの子ウィジェットを指定した位置に移動する,"v.gtk_notebook_reorder_child(child.toWidget(), position)"
Pythonを使って、リストの中に含まれる単語の出現回数を数える,"from collections import Counter
word_counts = Counter(word_list)"
ネストされたリスト'li'の中にある文字列をすべて大文字に変換する,[[s.upper() for s in inner_list] for inner_list in li]
データベースのテーブル構造を表示する,print(models.get_models())
ファイルから読み取った文字列'text'をutf-8でエンコードして表示する,print(text.encode('utf-8'))
リストli内に含まれる重複のない要素を取り出す,list(set(li))
ファイル内のすべてのリンクを抽出し、リストとして出力する,"import re
links = re.findall(r'<a href=""(.*?)""', text)"
データベースの設定を表示する,print(settings.DATABASES)
引数`workspace_id`、`input`、`intents`、`entities`、`alternate_intents`、`context`、`output`、`nodes_visited_details`を使って、Assistantサービスのメッセージを送信する,"message(workspace_id, input, intents, entities, alternate_intents, context, output, nodes_visited_details)"
InputStream`is`から読み取った内容をbyte配列として取得する,"return getFileByteContent(is, 'UTF-8')"
DataObjectInterfaceオブジェクト`$dataObject`の行タイプを変更する,dataObject.changeLineType($dataObject)
ネパールに存在する5つの季節的な地域の詳細を表示する,print(translation.en)
Ruby関数 `MiniCache.Store.load` の説明に従って、与えられたデータを保存する,"data.each { |key, value| check_key!(key); set(key, value) }"
クラスに`type`という整数型のフィールドがあり、そのクラスのToStringメソッドを実装して、`type(数値)`という形式の文字列を返す,"def __str__(self):
    return f'type({self.type})'"
データベースに保存されている`user`テーブルの`name`カラムの値を取得する,"User.objects.values_list('name', flat=True)"
"Агитке реке, в которую впадает река Вагай","Агитка - река в Тюменской области России, правый приток Иртыша"
2つの整数`a`と`b`が同じ桁数かどうかを判断するPythonの関数を書く,"def same_length(a, b):
    return len(str(a)) == len(str(b))"
"Кемь - река, в которую впадает река Туренояя",print('Туренояя')
ランダムな初期値を設定する際に、-2から2の一様分布を使用する,"sample_uniform_initial_state(parameter, return_constrained=True, init_sample_shape=(), seed=None)"
リスト`river_list`内にある河川の名称を表示する,for river in river_list: print(river)
次の曲の歌詞を完成させる: 「The Beatles 'Penny Lane'」,Behind the shelter in the middle of a roundabout
与えられたリスト`li`の中から偶数の要素のみを抽出して新しいリストに格納する,[x for x in li if x % 2 == 0]
リストに含まれる 'Локчим' という単語を含むツイートを検索する,search = api.search(q='Локчим')
リストの中にある単語の出現回数を表示する,"from collections import Counter
words = ['the', 'promoter', 'segment', 'be', 'inactive', 'when', 'introduce', 'into', 'the', 'rat', 'glioma', 'cell', 'line', 'c6b4', 'the', 'rat', 'submandibular', 'cell', 'line', 'rsmt-a5', 'and', 'the', 'rat', 'pancreatic', 'beta', 'cell', 'lin']
print(Counter(words))"
